,frame,row_id,type,landmark_index,x,y,z
0,14,14-face-0,face,0,0.47414112091064453,0.4163542091846466,-0.042848773300647736
1,14,14-face-1,face,1,0.4636003077030182,0.3783433437347412,-0.06383157521486282
2,14,14-face-2,face,2,0.46942222118377686,0.3909924030303955,-0.038287121802568436
3,14,14-face-3,face,3,0.45366016030311584,0.3478901982307434,-0.039314016699790955
4,14,14-face-4,face,4,0.46224868297576904,0.3677777051925659,-0.06589718163013458
5,14,14-face-5,face,5,0.4625732898712158,0.3553004860877991,-0.0585453100502491
6,14,14-face-6,face,6,0.46475455164909363,0.32652053236961365,-0.01894005760550499
7,14,14-face-7,face,7,0.39024874567985535,0.33402442932128906,0.04134204611182213
8,14,14-face-8,face,8,0.4643516540527344,0.3030501902103424,-0.004826114512979984
9,14,14-face-9,face,9,0.46322959661483765,0.2895667254924774,-0.003287647385150194
10,14,14-face-10,face,10,0.4608217775821686,0.2428625226020813,0.022298304364085197
11,14,14-face-11,face,11,0.4749467968940735,0.4205920398235321,-0.0418863408267498
12,14,14-face-12,face,12,0.47614675760269165,0.4247852861881256,-0.038687288761138916
13,14,14-face-13,face,13,0.4773881435394287,0.4275178611278534,-0.03421390801668167
14,14,14-face-14,face,14,0.4776769280433655,0.4275497496128082,-0.035394009202718735
15,14,14-face-15,face,15,0.47812962532043457,0.4315156936645508,-0.03851769492030144
16,14,14-face-16,face,16,0.47889021039009094,0.4364047050476074,-0.04276946187019348
17,14,14-face-17,face,17,0.48027774691581726,0.44200536608695984,-0.04376266524195671
18,14,14-face-18,face,18,0.4791542589664459,0.4554157555103302,-0.03713822364807129
19,14,14-face-19,face,19,0.46584853529930115,0.3846462070941925,-0.05885622650384903
20,14,14-face-20,face,20,0.456419438123703,0.38657328486442566,-0.04214954003691673
21,14,14-face-21,face,21,0.35602307319641113,0.304791659116745,0.11441385000944138
22,14,14-face-22,face,22,0.42129066586494446,0.3376026451587677,0.022833703085780144
