,frame,row_id,type,landmark_index,x,y,z
0,21,21-face-0,face,0,0.46032950282096863,0.4510512053966522,-0.029660604894161224
1,21,21-face-1,face,1,0.4645735025405884,0.4217061698436737,-0.059996310621500015
2,21,21-face-2,face,2,0.46433013677597046,0.42962124943733215,-0.03136907145380974
3,21,21-face-3,face,3,0.45713409781455994,0.39377260208129883,-0.046481769531965256
4,21,21-face-4,face,4,0.46513643860816956,0.4132785201072693,-0.06394930183887482
5,21,21-face-5,face,5,0.4659616947174072,0.40211552381515503,-0.06013980880379677
6,21,21-face-6,face,6,0.46801403164863586,0.37557607889175415,-0.032947372645139694
7,21,21-face-7,face,7,0.39579224586486816,0.37070780992507935,0.01198728010058403
8,21,21-face-8,face,8,0.46918579936027527,0.35847553610801697,-0.027341440320014954
9,21,21-face-9,face,9,0.4698631465435028,0.34853824973106384,-0.030048644170165062
10,21,21-face-10,face,10,0.4732051193714142,0.3090711832046509,-0.020267440006136894
11,21,21-face-11,face,11,0.4597548246383667,0.45357653498649597,-0.02816093899309635
12,21,21-face-12,face,12,0.4593869149684906,0.4560847282409668,-0.024631716310977936
13,21,21-face-13,face,13,0.4593382179737091,0.4575962722301483,-0.018564090132713318
14,21,21-face-14,face,14,0.45557844638824463,0.48830896615982056,-0.009858297184109688
15,21,21-face-15,face,15,0.4547613263130188,0.49103736877441406,-0.010032173246145248
16,21,21-face-16,face,16,0.4540042579174042,0.4941864311695099,-0.011531299911439419
17,21,21-face-17,face,17,0.45340171456336975,0.4976285398006439,-0.008134386502206326
18,21,21-face-18,face,18,0.458400160074234,0.4977898597717285,0.0035260599106550217
19,21,21-face-19,face,19,0.464412659406662,0.42590785026550293,-0.0542655773460865
20,21,21-face-20,face,20,0.45321908593177795,0.4250178039073944,-0.03900729492306709
21,21,21-face-21,face,21,0.358195424079895,0.3415950536727905,0.060739386826753616
22,21,21-face-22,face,22,0.4249098002910614,0.3783417046070099,0.0012604356743395329
23,21,21-face-23,face,23,0.41373661160469055,0.37878334522247314,0.0019384755287319422
24,21,21-face-24,face,24,0.40326231718063354,0.37811097502708435,0.004695039242506027
25,21,21-face-25,face,25,0.39103958010673523,0.3737419843673706,0.013531885109841824
26,21,21-face-26,face,26,0.4345376193523407,0.3764115571975708,0.0016824358608573675
27,21,21-face-27,face,27,0.4090125858783722,0.35720837116241455,-0.003959354478865862
28,21,21-face-28,face,28,0.42158839106559753,0.35804474353790283,-0.0038377447053790092
29,21,21-face-29,face,29,0.3978263735771179,0.35842615365982056,-0.0005492595955729485
30,21,21-face-30,face,30,0.3908965289592743,0.3612145185470581,0.004178081173449755
31,21,21-face-31,face,31,0.3808227479457855,0.3790668547153473,0.0187387615442276
32,21,21-face-32,face,32,0.41538429260253906,0.5016891956329346,0.01753373257815838
33,21,21-face-33,face,33,0.3924022912979126,0.36893197894096375,0.015224451199173927
34,21,21-face-34,face,34,0.35034459829330444,0.3749956786632538,0.06697020679712296
35,21,21-face-35,face,35,0.3692566752433777,0.37440791726112366,0.029372217133641243
36,21,21-face-36,face,36,0.4121054410934448,0.41198793053627014,-0.006743057630956173
37,21,21-face-37,face,37,0.4467156231403351,0.4494237005710602,-0.02783425897359848
38,21,21-face-38,face,38,0.4468686878681183,0.4555245637893677,-0.022589905187487602
39,21,21-face-39,face,39,0.43327081203460693,0.4523729085922241,-0.020678699016571045
40,21,21-face-40,face,40,0.4242952764034271,0.4559810161590576,-0.01092628762125969
41,21,21-face-41,face,41,0.43644875288009644,0.45637041330337524,-0.01745574176311493
42,21,21-face-42,face,42,0.42832842469215393,0.4581279754638672,-0.008712300099432468
43,21,21-face-43,face,43,0.41059526801109314,0.47148239612579346,0.01147057767957449
44,21,21-face-44,face,44,0.45511969923973083,0.4210573434829712,-0.05888761952519417
45,21,21-face-45,face,45,0.4541090130805969,0.41297411918640137,-0.0625009834766388
46,21,21-face-46,face,46,0.3745083212852478,0.3555598258972168,0.005931324325501919
47,21,21-face-47,face,47,0.43497875332832336,0.3916577994823456,-0.010909109376370907
48,21,21-face-48,face,48,0.4284970164299011,0.41694507002830505,-0.03128693625330925
49,21,21-face-49,face,49,0.42818742990493774,0.4124826490879059,-0.028019893914461136
50,21,21-face-50,face,50,0.3826371133327484,0.41036272048950195,0.006359958089888096
51,21,21-face-51,face,51,0.4556956887245178,0.40261292457580566,-0.05648166686296463
52,21,21-face-52,face,52,0.3988683223724365,0.3471670150756836,-0.014294521883130074
53,21,21-face-53,face,53,0.3842296600341797,0.349954217672348,-0.005656890571117401
54,21,21-face-54,face,54,0.3684976100921631,0.3281755745410919,0.03862607106566429
55,21,21-face-55,face,55,0.44647955894470215,0.3545587658882141,-0.023505929857492447
56,21,21-face-56,face,56,0.4326900541782379,0.36109796166419983,-0.0004901871434412897
57,21,21-face-57,face,57,0.4047084450721741,0.461198091506958,0.012226279824972153
58,21,21-face-58,face,58,0.35435059666633606,0.4531581401824951,0.1008913442492485
59,21,21-face-59,face,59,0.4366072714328766,0.42196762561798096,-0.02683953568339348
60,21,21-face-60,face,60,0.44557178020477295,0.42507031559944153,-0.028531957417726517
61,21,21-face-61,face,61,0.414615660905838,0.4642886519432068,0.010378857143223286
62,21,21-face-62,face,62,0.41742652654647827,0.46465903520584106,0.007211832795292139
63,21,21-face-63,face,63,0.37867671251296997,0.34534627199172974,-0.00015617837198078632
64,21,21-face-64,face,64,0.4279286563396454,0.4206015467643738,-0.025056913495063782
65,21,21-face-65,face,65,0.41925549507141113,0.3481856882572174,-0.020301762968301773
66,21,21-face-66,face,66,0.4169912040233612,0.34215545654296875,-0.02291679009795189
67,21,21-face-67,face,67,0.411062628030777,0.311275839805603,-0.004548901692032814
68,21,21-face-68,face,68,0.3747057020664215,0.33642348647117615,0.01699169911444187
69,21,21-face-69,face,69,0.4159228503704071,0.3265761733055115,-0.014132264070212841
70,21,21-face-70,face,70,0.36856839060783386,0.35252436995506287,0.01540648378431797
71,21,21-face-71,face,71,0.36422544717788696,0.3470798432826996,0.03707164153456688
72,21,21-face-72,face,72,0.44635331630706787,0.4526941776275635,-0.02642545849084854
73,21,21-face-73,face,73,0.43464887142181396,0.45450180768966675,-0.019428806379437447
74,21,21-face-74,face,74,0.4261270761489868,0.45712193846702576,-0.010720117948949337
75,21,21-face-75,face,75,0.4391384422779083,0.42365843057632446,-0.024989457800984383
76,21,21-face-76,face,76,0.41595837473869324,0.46451911330223083,0.008555755950510502
77,21,21-face-77,face,77,0.4178226590156555,0.47278299927711487,0.004076987039297819
78,21,21-face-78,face,78,0.41878098249435425,0.4647749066352844,0.00690161669626832
79,21,21-face-79,face,79,0.4424607455730438,0.41967517137527466,-0.04257580637931824
80,21,21-face-80,face,80,0.4301755130290985,0.4585191607475281,-0.006519540213048458
81,21,21-face-81,face,81,0.4381486773490906,0.45723992586135864,-0.012438409961760044
82,21,21-face-82,face,82,0.4479181170463562,0.4570003151893616,-0.016899915412068367
83,21,21-face-83,face,83,0.4421117603778839,0.49567657709121704,0.003886409802362323
84,21,21-face-84,face,84,0.4377049505710602,0.495695024728775,-0.007599014788866043
85,21,21-face-85,face,85,0.43893739581108093,0.49235379695892334,-0.010161682963371277
86,21,21-face-86,face,86,0.44085681438446045,0.4891579747200012,-0.008471614681184292
87,21,21-face-87,face,87,0.44299614429473877,0.48662063479423523,-0.008313425816595554
88,21,21-face-88,face,88,0.4270536005496979,0.4784155786037445,-0.00030291613074950874
89,21,21-face-89,face,89,0.424611896276474,0.47902441024780273,-0.0008965787128545344
90,21,21-face-90,face,90,0.4214206337928772,0.4801563322544098,-0.0016868297243490815
91,21,21-face-91,face,91,0.41903775930404663,0.4816487729549408,0.0004519149661064148
92,21,21-face-92,face,92,0.41739460825920105,0.44478654861450195,-0.008547719568014145
93,21,21-face-93,face,93,0.34734660387039185,0.4104589819908142,0.11320286989212036
94,21,21-face-94,face,94,0.4643861651420593,0.42769673466682434,-0.03962923586368561
95,21,21-face-95,face,95,0.4228101074695587,0.47297680377960205,0.004284652415663004
96,21,21-face-96,face,96,0.42030128836631775,0.4727659225463867,0.003855573944747448
97,21,21-face-97,face,97,0.4489138424396515,0.4286784827709198,-0.028110705316066742
98,21,21-face-98,face,98,0.43169140815734863,0.42583364248275757,-0.01661132089793682
99,21,21-face-99,face,99,0.44731464982032776,0.4269349277019501,-0.028800474479794502
100,21,21-face-100,face,100,0.4239547848701477,0.3959454894065857,-0.0066244532354176044
101,21,21-face-101,face,101,0.4070298373699188,0.40113475918769836,-0.003204818582162261
102,21,21-face-102,face,102,0.4262596368789673,0.41614285111427307,-0.021558359265327454
103,21,21-face-103,face,103,0.38505664467811584,0.31765443086624146,0.015460073947906494
104,21,21-face-104,face,104,0.39090755581855774,0.329164981842041,0.0004491862200666219
105,21,21-face-105,face,105,0.39515018463134766,0.34136202931404114,-0.012088896706700325
106,21,21-face-106,face,106,0.41760963201522827,0.4801413416862488,0.008210688829421997
107,21,21-face-107,face,107,0.44244474172592163,0.34461525082588196,-0.02822987735271454
108,21,21-face-108,face,108,0.4419473111629486,0.3268069922924042,-0.02242574654519558
109,21,21-face-109,face,109,0.4394894242286682,0.3087612986564636,-0.01657908782362938
110,21,21-face-110,face,110,0.3952638804912567,0.3764995336532593,0.009191690944135189
111,21,21-face-111,face,111,0.3686746656894684,0.38466644287109375,0.02537362463772297
112,21,21-face-112,face,112,0.44086796045303345,0.3743869662284851,0.002922503277659416
113,21,21-face-113,face,113,0.38010287284851074,0.3646934926509857,0.01343869511038065
114,21,21-face-114,face,114,0.44279569387435913,0.3868120312690735,-0.015445126220583916
115,21,21-face-115,face,115,0.4356727600097656,0.4143354296684265,-0.04239119961857796
116,21,21-face-116,face,116,0.35760951042175293,0.3898122310638428,0.037736330181360245
117,21,21-face-117,face,117,0.3751292824745178,0.38970687985420227,0.01605580747127533
118,21,21-face-118,face,118,0.3882727324962616,0.39249664545059204,0.006375894416123629
119,21,21-face-119,face,119,0.40907353162765503,0.3915818929672241,0.0008673642878420651
120,21,21-face-120,face,120,0.42491719126701355,0.38861626386642456,-0.0016860730247572064
121,21,21-face-121,face,121,0.43674230575561523,0.38498955965042114,-0.005232322029769421
122,21,21-face-122,face,122,0.457520067691803,0.3771800100803375,-0.028316274285316467
123,21,21-face-123,face,123,0.35813653469085693,0.406833291053772,0.03589097410440445
124,21,21-face-124,face,124,0.3713524043560028,0.36415895819664,0.01832892745733261
125,21,21-face-125,face,125,0.4584512710571289,0.42538613080978394,-0.05350573733448982
126,21,21-face-126,face,126,0.4342223107814789,0.3997761905193329,-0.014747511595487595
127,21,21-face-127,face,127,0.3487182855606079,0.3745206296443939,0.10264044255018234
128,21,21-face-128,face,128,0.4454183578491211,0.380826473236084,-0.007390354294329882
129,21,21-face-129,face,129,0.42588096857070923,0.4165284335613251,-0.010006762109696865
130,21,21-face-130,face,130,0.38745057582855225,0.36941593885421753,0.017143191769719124
131,21,21-face-131,face,131,0.43571287393569946,0.4089079797267914,-0.03841989487409592
132,21,21-face-132,face,132,0.34847280383110046,0.43049129843711853,0.10971030592918396
133,21,21-face-133,face,133,0.44143110513687134,0.37170442938804626,0.005689867306500673
134,21,21-face-134,face,134,0.4456145167350769,0.40493044257164,-0.04958672448992729
135,21,21-face-135,face,135,0.37296852469444275,0.47633466124534607,0.05100645869970322
136,21,21-face-136,face,136,0.3712712526321411,0.4867479205131531,0.0689496174454689
137,21,21-face-137,face,137,0.3474199175834656,0.40902453660964966,0.07463707029819489
138,21,21-face-138,face,138,0.3631705641746521,0.46325287222862244,0.06114392355084419
139,21,21-face-139,face,139,0.3572636544704437,0.3596591055393219,0.055032841861248016
140,21,21-face-140,face,140,0.4107041656970978,0.5114622712135315,0.02408703789114952
141,21,21-face-141,face,141,0.45961281657218933,0.4271978437900543,-0.03881773725152016
142,21,21-face-142,face,142,0.42453259229660034,0.4055207073688507,-0.009959997609257698
143,21,21-face-143,face,143,0.36053466796875,0.3760796785354614,0.04053407162427902
144,21,21-face-144,face,144,0.4050076901912689,0.37332677841186523,0.005793473683297634
145,21,21-face-145,face,145,0.4140157699584961,0.3743113577365875,0.003062404226511717
146,21,21-face-146,face,146,0.41574352979660034,0.4730629324913025,0.005762868095189333
147,21,21-face-147,face,147,0.35891789197921753,0.4238327145576477,0.04109136760234833
148,21,21-face-148,face,148,0.42950648069381714,0.5272713899612427,0.028793953359127045
149,21,21-face-149,face,149,0.3958190381526947,0.5104740262031555,0.0463559553027153
150,21,21-face-150,face,150,0.38347750902175903,0.5002957582473755,0.05621077120304108
151,21,21-face-151,face,151,0.47150829434394836,0.32799232006073,-0.025489728897809982
152,21,21-face-152,face,152,0.45567506551742554,0.5305902361869812,0.025946909561753273
153,21,21-face-153,face,153,0.4234360456466675,0.3740915358066559,0.0023302196059376
154,21,21-face-154,face,154,0.4324708878993988,0.37302544713020325,0.0035360860638320446
155,21,21-face-155,face,155,0.4384065270423889,0.37235331535339355,0.00548305781558156
156,21,21-face-156,face,156,0.36424902081489563,0.3630099892616272,0.029333598911762238
157,21,21-face-157,face,157,0.43163540959358215,0.3670114278793335,0.0018024228047579527
158,21,21-face-158,face,158,0.4220312237739563,0.3653976321220398,-0.0005058716633357108
159,21,21-face-159,face,159,0.41255515813827515,0.3650396168231964,0.00016004314238671213
160,21,21-face-160,face,160,0.4034057557582855,0.36583054065704346,0.002943233121186495
161,21,21-face-161,face,161,0.39788150787353516,0.3671123683452606,0.00675244489684701
162,21,21-face-162,face,162,0.3520893454551697,0.3560795187950134,0.08399365097284317
163,21,21-face-163,face,163,0.3994245231151581,0.37196218967437744,0.009027267806231976
164,21,21-face-164,face,164,0.46381038427352905,0.4370320737361908,-0.02802341617643833
165,21,21-face-165,face,165,0.42685091495513916,0.43947282433509827,-0.016017042100429535
166,21,21-face-166,face,166,0.43669888377189636,0.4205615222454071,-0.03134852647781372
167,21,21-face-167,face,167,0.4473911225795746,0.4370078146457672,-0.026365896686911583
